gender,emotion,intensity,actor,path
female,angry,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-05-02-01-02-04.wav
female,angry,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-05-02-02-01-04.wav
female,angry,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-05-02-02-02-04.wav
female,fearful,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-06-01-01-01-04.wav
female,fearful,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-06-01-01-02-04.wav
female,fearful,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-06-01-02-01-04.wav
female,fearful,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-06-01-02-02-04.wav
female,fearful,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-06-02-01-01-04.wav
female,fearful,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-06-02-01-02-04.wav
female,fearful,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-06-02-02-01-04.wav
female,fearful,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-06-02-02-02-04.wav
female,disgusted,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-07-01-01-01-04.wav
female,disgusted,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-07-01-01-02-04.wav
female,disgusted,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-07-01-02-01-04.wav
female,disgusted,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-07-01-02-02-04.wav
female,disgusted,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-07-02-01-01-04.wav
female,disgusted,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-07-02-01-02-04.wav
female,disgusted,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-07-02-02-01-04.wav
female,disgusted,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-07-02-02-02-04.wav
female,surprised,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-08-01-01-01-04.wav
female,surprised,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-08-01-01-02-04.wav
female,surprised,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-08-01-02-01-04.wav
female,surprised,1,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-08-01-02-02-04.wav
female,surprised,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-08-02-01-01-04.wav
female,surprised,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-08-02-01-02-04.wav
female,surprised,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-08-02-02-01-04.wav
female,surprised,2,4,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_04\03-01-08-02-02-02-04.wav
male,neutral,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-01-01-01-01-05.wav
male,neutral,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-01-01-01-02-05.wav
male,neutral,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-01-01-02-01-05.wav
male,neutral,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-01-01-02-02-05.wav
male,calm,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-02-01-01-01-05.wav
male,calm,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-02-01-01-02-05.wav
male,calm,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-02-01-02-01-05.wav
male,calm,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-02-01-02-02-05.wav
male,calm,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-02-02-01-01-05.wav
male,calm,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-02-02-01-02-05.wav
male,calm,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-02-02-02-01-05.wav
male,calm,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-02-02-02-02-05.wav
male,happy,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-03-01-01-01-05.wav
male,happy,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-03-01-01-02-05.wav
male,happy,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-03-01-02-01-05.wav
male,happy,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-03-01-02-02-05.wav
male,happy,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-03-02-01-01-05.wav
male,happy,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-03-02-01-02-05.wav
male,happy,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-03-02-02-01-05.wav
male,happy,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-03-02-02-02-05.wav
male,sad,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-04-01-01-01-05.wav
male,sad,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-04-01-01-02-05.wav
male,sad,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-04-01-02-01-05.wav
male,sad,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-04-01-02-02-05.wav
male,sad,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-04-02-01-01-05.wav
male,sad,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-04-02-01-02-05.wav
male,sad,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-04-02-02-01-05.wav
male,sad,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-04-02-02-02-05.wav
male,angry,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-05-01-01-01-05.wav
male,angry,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-05-01-01-02-05.wav
male,angry,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-05-01-02-01-05.wav
male,angry,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-05-01-02-02-05.wav
male,angry,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-05-02-01-01-05.wav
male,angry,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-05-02-01-02-05.wav
male,angry,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-05-02-02-01-05.wav
male,angry,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-05-02-02-02-05.wav
male,fearful,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-06-01-01-01-05.wav
male,fearful,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-06-01-01-02-05.wav
male,fearful,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-06-01-02-01-05.wav
male,fearful,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-06-01-02-02-05.wav
male,fearful,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-06-02-01-01-05.wav
male,fearful,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-06-02-01-02-05.wav
male,fearful,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-06-02-02-01-05.wav
male,fearful,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-06-02-02-02-05.wav
male,disgusted,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-07-01-01-01-05.wav
male,disgusted,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-07-01-01-02-05.wav
male,disgusted,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-07-01-02-01-05.wav
male,disgusted,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-07-01-02-02-05.wav
male,disgusted,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-07-02-01-01-05.wav
male,disgusted,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-07-02-01-02-05.wav
male,disgusted,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-07-02-02-01-05.wav
male,disgusted,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-07-02-02-02-05.wav
male,surprised,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-08-01-01-01-05.wav
male,surprised,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-08-01-01-02-05.wav
male,surprised,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-08-01-02-01-05.wav
male,surprised,1,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-08-01-02-02-05.wav
male,surprised,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-08-02-01-01-05.wav
male,surprised,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-08-02-01-02-05.wav
male,surprised,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-08-02-02-01-05.wav
male,surprised,2,5,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_05\03-01-08-02-02-02-05.wav
female,neutral,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-01-01-01-01-06.wav
female,neutral,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-01-01-01-02-06.wav
female,neutral,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-01-01-02-01-06.wav
female,neutral,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-01-01-02-02-06.wav
female,calm,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-02-01-01-01-06.wav
female,calm,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-02-01-01-02-06.wav
female,calm,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-02-01-02-01-06.wav
female,calm,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-02-01-02-02-06.wav
female,calm,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-02-02-01-01-06.wav
female,calm,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-02-02-01-02-06.wav
female,calm,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-02-02-02-01-06.wav
female,calm,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-02-02-02-02-06.wav
female,happy,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-03-01-01-01-06.wav
female,happy,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-03-01-01-02-06.wav
female,happy,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-03-01-02-01-06.wav
female,happy,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-03-01-02-02-06.wav
female,happy,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-03-02-01-01-06.wav
female,happy,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-03-02-01-02-06.wav
female,happy,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-03-02-02-01-06.wav
female,happy,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-03-02-02-02-06.wav
female,sad,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-04-01-01-01-06.wav
female,sad,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-04-01-01-02-06.wav
female,sad,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-04-01-02-01-06.wav
female,sad,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-04-01-02-02-06.wav
female,sad,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-04-02-01-01-06.wav
female,sad,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-04-02-01-02-06.wav
female,sad,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-04-02-02-01-06.wav
female,sad,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-04-02-02-02-06.wav
female,angry,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-05-01-01-01-06.wav
female,angry,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-05-01-01-02-06.wav
female,angry,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-05-01-02-01-06.wav
female,angry,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-05-01-02-02-06.wav
female,angry,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-05-02-01-01-06.wav
female,angry,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-05-02-01-02-06.wav
female,angry,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-05-02-02-01-06.wav
female,angry,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-05-02-02-02-06.wav
female,fearful,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-06-01-01-01-06.wav
female,fearful,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-06-01-01-02-06.wav
female,fearful,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-06-01-02-01-06.wav
female,fearful,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-06-01-02-02-06.wav
female,fearful,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-06-02-01-01-06.wav
female,fearful,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-06-02-01-02-06.wav
female,fearful,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-06-02-02-01-06.wav
female,fearful,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-06-02-02-02-06.wav
female,disgusted,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-07-01-01-01-06.wav
female,disgusted,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-07-01-01-02-06.wav
female,disgusted,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-07-01-02-01-06.wav
female,disgusted,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-07-01-02-02-06.wav
female,disgusted,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-07-02-01-01-06.wav
female,disgusted,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-07-02-01-02-06.wav
female,disgusted,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-07-02-02-01-06.wav
female,disgusted,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-07-02-02-02-06.wav
female,surprised,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-08-01-01-01-06.wav
female,surprised,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-08-01-01-02-06.wav
female,surprised,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-08-01-02-01-06.wav
female,surprised,1,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-08-01-02-02-06.wav
female,surprised,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-08-02-01-01-06.wav
female,surprised,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-08-02-01-02-06.wav
female,surprised,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-08-02-02-01-06.wav
female,surprised,2,6,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_06\03-01-08-02-02-02-06.wav
male,neutral,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-01-01-01-01-07.wav
male,neutral,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-01-01-01-02-07.wav
male,neutral,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-01-01-02-01-07.wav
male,neutral,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-01-01-02-02-07.wav
male,calm,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-02-01-01-01-07.wav
male,calm,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-02-01-01-02-07.wav
male,calm,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-02-01-02-01-07.wav
male,calm,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-02-01-02-02-07.wav
male,calm,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-02-02-01-01-07.wav
male,calm,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-02-02-01-02-07.wav
male,calm,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-02-02-02-01-07.wav
male,calm,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-02-02-02-02-07.wav
male,happy,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-03-01-01-01-07.wav
male,happy,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-03-01-01-02-07.wav
male,happy,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-03-01-02-01-07.wav
male,happy,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-03-01-02-02-07.wav
male,happy,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-03-02-01-01-07.wav
male,happy,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-03-02-01-02-07.wav
male,happy,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-03-02-02-01-07.wav
male,happy,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-03-02-02-02-07.wav
male,sad,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-04-01-01-01-07.wav
male,sad,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-04-01-01-02-07.wav
male,sad,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-04-01-02-01-07.wav
male,sad,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-04-01-02-02-07.wav
male,sad,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-04-02-01-01-07.wav
male,sad,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-04-02-01-02-07.wav
male,sad,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-04-02-02-01-07.wav
male,sad,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-04-02-02-02-07.wav
male,angry,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-05-01-01-01-07.wav
male,angry,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-05-01-01-02-07.wav
male,angry,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-05-01-02-01-07.wav
male,angry,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-05-01-02-02-07.wav
male,angry,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-05-02-01-01-07.wav
male,angry,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-05-02-01-02-07.wav
male,angry,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-05-02-02-01-07.wav
male,angry,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-05-02-02-02-07.wav
male,fearful,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-06-01-01-01-07.wav
male,fearful,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-06-01-01-02-07.wav
male,fearful,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-06-01-02-01-07.wav
male,fearful,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-06-01-02-02-07.wav
male,fearful,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-06-02-01-01-07.wav
male,fearful,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-06-02-01-02-07.wav
male,fearful,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-06-02-02-01-07.wav
male,fearful,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-06-02-02-02-07.wav
male,disgusted,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-07-01-01-01-07.wav
male,disgusted,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-07-01-01-02-07.wav
male,disgusted,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-07-01-02-01-07.wav
male,disgusted,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-07-01-02-02-07.wav
male,disgusted,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-07-02-01-01-07.wav
male,disgusted,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-07-02-01-02-07.wav
male,disgusted,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-07-02-02-01-07.wav
male,disgusted,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-07-02-02-02-07.wav
male,surprised,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-08-01-01-01-07.wav
male,surprised,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-08-01-01-02-07.wav
male,surprised,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-08-01-02-01-07.wav
male,surprised,1,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-08-01-02-02-07.wav
male,surprised,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-08-02-01-01-07.wav
male,surprised,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-08-02-01-02-07.wav
male,surprised,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-08-02-02-01-07.wav
male,surprised,2,7,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_07\03-01-08-02-02-02-07.wav
female,neutral,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-01-01-01-01-08.wav
female,neutral,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-01-01-01-02-08.wav
female,neutral,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-01-01-02-01-08.wav
female,neutral,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-01-01-02-02-08.wav
female,calm,1,8,C:\Users\HP\speech-emotion-recognition\speech_emotion_recognition\data\Actor_08\03-01-02-01-01-01-08.wav
